objectid_1,objectid,crn,district,county,municipality,crash_year,crash_month,day_of_week,time_of_day,hour_of_day,illumination,weather,road_condition,collision_type,relation_to_road,work_zone_type,work_zone_loc,work_zone_ind,intersect_type,tcd_type,location_type,urban_rural,fatal_count,injury_count,person_count,total_units,sch_bus_ind,sch_zone_ind,latitude,longitude,arrival_tm,cons_zone_spd_lim,dispatch_tm,est_hrs_closed,lane_closed,ln_close_dir,ntfy_hiwy_maint,spec_juris_cd,tcd_func_cd,tfc_detour_ind,workers_pres,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,vehicle_count,automobile_count,motorcycle_count,bus_count,small_truck_count,heavy_truck_count,suv_count,van_count,bicycle_count,maj_inj_count,mod_inj_count,min_inj_count,tot_inj_count,unk_inj_deg_count,unk_inj_per_count,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,unbelted_occ_count,unb_death_count,unb_maj_inj_count,belted_death_count,belted_maj_inj_count,mcycle_death_count,mcycle_maj_inj_count,bicycle_death_count,bicycle_maj_inj_count,ped_count,ped_death_count,ped_maj_inj_count,max_severity_level,comm_veh_count,dec_lat,dec_long,rdwy_surf_type_cd,county_name
59,349,2017037374,6,67,67301,2017,3,7,428,4,3,1,0,7,4, , ,N,0,0,0,3,0,2,2,1,N,N,39 54:58.192,75 13:11.511,431, ,430, ,0, ,N, ,0, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9162,-75.2199, ,Philadelphia
60,351,2017035789,6,67,67301,2017,3,2,1430,14,1,1,0,4,1, , ,N,1,2,0,3,0,1,2,3,N,N,39 59:17.101,75 09:27.205,1445, ,1439, ,0, ,N, ,3, , , , , , , , , ,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9881,-75.1575, ,Philadelphia
61,368,2017041187,6,67,67301,2017,3,3,1525,15,1,1,0,4,1, , ,N,1,3,0,3,0,1,3,2,N,N,39 56:26.318,75 13:17.587,1536, ,1534, ,0, ,N, ,3, , , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9406,-75.2216, ,Philadelphia
62,376,2017052292,6,67,67301,2017,4,1,827,8,1,1,0,4,1, , ,N,2,2,0,3,0,0,2,2,N,N,39 57:11.353,75 14:55.491,852, ,852,2,2,4,N, ,3,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9532,-75.2487, ,Philadelphia
63,380,2017052234,6,67,67301,2017,4,1,128,1,3,1,0,7,4, , ,N,0,0,0,3,0,1,1,1,N, ,39 58:02.848,75 13:58.098,145, ,143, ,0, , , ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9675,-75.2328, ,Philadelphia
64,397,2017041333,6,67,67301,2017,4,7,2001,20,3,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 55:36.977,75 13:39.603,2008, ,2001, ,0, , , ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,39.9269,-75.2277, ,Philadelphia
65,406,2017021488,6,67,67301,2017,2,7,1102,11,1,1,0,4,1, , ,N,1,2,0,3,0,2,3,2,N,N,39 56:55.287,75 14:15.021,1104, ,1104, ,0, , , ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9487,-75.2375, ,Philadelphia
66,410,2017038404,6,67,67301,2017,4,5,517,5,3,2,1,1,1, , ,N,0,0,0,3,0,2,5,4,N,N,39 57:36.600,75 10:48.924,524, ,519,1,1,4, , ,0,N, , , , , , , , ,4,0,0,0,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.96,-75.1789, ,Philadelphia
67,462,2017055519,6,67,67301,2017,4,1,5,0,3,1,0,4,1, , ,N,0,2,7,3,0,2,3,2,N,N,39 54:13.461,75 10:25.771,16, ,16, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9038,-75.1738, ,Philadelphia
68,464,2017058332,6,67,67301,2017,5,7,305,3,3,2,1,5,6, , ,N,0,0,0,3,0,0,1,2,N,N,39 59:13.879,75 08:19.052,315, ,310,2,2,4,N, ,0,Y, , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,39.9872,-75.1386, ,Philadelphia
69,520,2017073816,6,67,67301,2017,5,6,2031,20,4,1,0,1,1, , ,N,6,3,2,3,0,1,4,2,N,N,40 02:50.499,74 59:47.181,0, ,0, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0474,-74.9964, ,Philadelphia
70,521,2017067870,6,67,67301,2017,6,7,1059,10,1,1,0,4,1, , ,N,1,3,0,3,0,1,2,2,N, ,40 02:45.217,75 07:49.707,1103, ,1100,1,1,4, , ,3,Y, , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0459,-75.1304, ,Philadelphia
71,547,2017019137,6,67,67301,2017,1,7,1947,19,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 01:55.826,75 05:30.584,1951, ,1948,4,2,5, , ,3,Y, , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,40.0322,-75.0918, ,Philadelphia
72,548,2017026331,6,67,67301,2017,2,6,1252,12,1,1,0,1,1, , ,N,0,0,0,3,0,0,2,2,N,N,39 58:06.684,75 07:42.750,1304, ,1254,1,2,1, , ,0,Y, , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9685,-75.1285, ,Philadelphia
73,559,2017032580,6,67,67301,2017,3,2,958,9,1,2,1,7,4, , ,N,0,0,0,3,0,0,1,1,N,N,40 01:44.415,75 11:24.856,1020, ,1012,2,1,1,N, ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.029,-75.1902, ,Philadelphia
74,586,2017007781,6,67,67301,2017,1,3,1845,18,3,2,1,7,4, , ,N,0,0,0,3,0,0,1,1,N, ,39 54:33.260,75 11:35.705,1853, ,1850,1,2,2, , ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9092,-75.1933, ,Philadelphia
75,596,2017041344,6,67,67301,2017,3,6,1805,18,1,2,1,4,1, , ,N,1,3,0,3,0,1,2,2,N,N,40 00:05.152,75 09:05.810,1818, ,1808,2,1,3,N, ,3,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0014,-75.1516, ,Philadelphia
76,597,2017041310,6,67,67301,2017,4,3,1209,12,1,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 58:58.028,75 10:37.071,1213, ,1210, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9828,-75.177, ,Philadelphia
77,602,2017040499,6,67,67301,2017,3,5,628,6,1,1,0,1,1, , ,N,0,0,0,3,0,2,3,3,N,N,40 00:31.246,75 04:11.252,640, ,628,1,1,2, , ,0,N, , , , , , , , ,3,2,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0087,-75.0698, ,Philadelphia
78,617,2017052446,6,67,67301,2017,4,7,115,1,3,1,0,5,1, , ,N,0,0,0,3,0,1,3,2,N,N,40 02:29.921,75 08:39.019,244, ,237,2,2,2,N, ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0416,-75.1442, ,Philadelphia
79,658,2017030685,6,67,67301,2017,3,1,1802,18,1,1,0,1,1, , ,N,0,0,0,3,0,1,3,2,N,N,39 58:55.644,75 06:02.083,1813, ,1802, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9821,-75.1006, ,Philadelphia
80,688,2017037368,6,67,67301,2017,3,2,933,9,1,2,1,1,1, , ,N,1,2,0,3,0,1,2,2,N,N,40 03:35.475,75 10:24.377,939, ,936, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0599,-75.1734, ,Philadelphia
81,709,2017019060,6,67,67301,2017,2,6,2050,20,3,1,0,4,1, , ,N,1,3,0,3,0,0,3,2,N,N,40 01:41.311,75 02:36.391,2052, ,2052, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0281,-75.0434, ,Philadelphia
82,710,2017054612,6,67,67301,2017,5,6,258,2,3,1,0,7,2, , ,N,0,0,0,3,0,0,1,1,N,N,39 58:54.699,75 12:26.836,318, ,305,1,1,3, , ,0,N, , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9819,-75.2075, ,Philadelphia
83,730,2017014098,6,67,67301,2017,1,7,1315,13,1,1,0,4,1, , ,N,1,3,0,3,0,1,3,2,N,N,40 03:57.202,75 10:35.464,1322, ,1320, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0659,-75.1765, ,Philadelphia
84,732,2017035727,6,67,67301,2017,3,2,1508,15,1,1,0,4,1, , ,N,1,2,0,3,0,2,3,2,N,N,40 01:57.808,75 04:19.924,1528, ,1526,2,1,2,N, ,3,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0327,-75.0722, ,Philadelphia
85,746,2017042374,6,67,67301,2017,4,5,914,9,1,1,0,5,1, , ,N,0,0,0,3,0,1,8,3,Y,N,39 59:23.573,75 12:21.054,932, ,914, ,0, , , ,0, , , , , , , , , ,3,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9899,-75.2058, ,Philadelphia
86,780,2017019003,6,67,67301,2017,1,5,9999,99,1,1,0,1,1, , ,N,0,0,0,3,0,0,3,3,N,N,40 00:56.197,75 12:31.797,1740, ,1736, ,0, ,N, ,0, , , , , , , , , ,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0156,-75.2088, ,Philadelphia
87,787,2017026318,6,67,67301,2017,3,4,1844,18,6,1,0,1,1, , ,N,0,0,0,3,0,0,3,2,N,N,39 55:57.631,75 12:00.133,1901, ,1844, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9327,-75.2, ,Philadelphia
88,798,2017035772,6,67,67301,2017,3,3,2330,23,3,2,1,4,1, , ,N,5,2,0,3,0,2,7,2,N,N,39 57:56.127,75 13:54.886,2333, ,2330, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9656,-75.2319, ,Philadelphia
89,813,2017052263,6,67,67301,2017,4,6,2014,20,3,2,1,4,1, , ,N,1,2,0,3,0,0,2,2,N,N,39 56:44.081,75 09:54.491,2155, ,2152, ,0, , , ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9456,-75.165, ,Philadelphia
90,828,2017019615,6,67,67301,2017,1,3,1947,19,3,1,0,8,1, , ,N,1,2,0,3,0,1,2,2,N,N,39 58:34.758,75 07:10.994,1947, ,1947, ,0, ,N, ,3, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9763,-75.1197, ,Philadelphia
91,1834,2017033145,6,67,67301,2017,2,3,2050,20,3,1,0,4,1, , ,N,1,2,0,3,0,3,3,2,N,N,40 01:40.946,75 06:36.204,2105, ,2100,2,1,2,N, ,3,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,40.028,-75.1101, ,Philadelphia
92,1835,2017041311,6,67,67301,2017,4,5,2024,20,3,1,0,1,1, , ,N,0,0,0,3,0,5,7,4,N, ,40 01:35.125,75 02:32.330,2048, ,2042,2,1,1, , ,0,N, , , , , , , , ,4,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0264,-75.0423, ,Philadelphia
93,1839,2017037423,6,67,67301,2017,3,7,1625,16,1,1,0,4,1, , ,N,2,0,0,3,0,1,9,3,N, ,39 55:42.820,75 08:40.147,1635, ,1630, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9286,-75.1445, ,Philadelphia
94,1848,2017041142,6,67,67301,2017,4,1,1,0,3,1,0,4,1, , ,N,2,3,0,3,0,1,2,2,N, ,40 02:31.388,75 10:55.460,8, ,7, ,0, , , ,3, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0421,-75.1821, ,Philadelphia
95,1862,2017050383,6,67,67301,2017,5,5,1905,19,1,1,0,1,1, , ,N,0,0,0,3,0,1,3,2,N,N,40 00:32.369,75 12:15.291,1917, ,1905, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.009,-75.2042, ,Philadelphia
96,1883,2017024364,6,67,67301,2017,1,4,9999,99,1,1,0,5,6, , ,N,0,0,0,3,0,0,1,3,N,N,39 59:08.859,75 14:51.297,1044, ,1043, ,0, ,N, ,0, , , , , , , , , ,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39.9858,-75.2476, ,Philadelphia
97,1888,2017041177,6,67,67301,2017,4,1,1910,19,1,1,0,4,1, , ,N,5,2,0,3,0,1,2,2,N,N,40 03:30.931,75 09:09.871,1915, ,1914, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0586,-75.1527, ,Philadelphia
98,1897,2017028952,6,67,67301,2017,2,5,1501,15,1,1,0,8,1, , ,N,0,0,0,3,0,1,2,2,N,Y,39 59:33.931,75 08:17.459,1512, ,1504, ,0, ,N, ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,39.9928,-75.1382, ,Philadelphia
99,1903,2017060706,6,67,67301,2017,5,7,1751,17,1,1,0,0,1, , ,N,0,0,0,3,0,2,2,2,N,N,39 56:19.312,75 08:59.100,1852, ,1847, ,0, ,N, ,0, , , , , , , , , ,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39.9387,-75.1498, ,Philadelphia
100,1909,2017055483,6,67,67301,2017,4,1,9999,99,1,1,0,4,1, , ,N,1,2,0,3,0,1,2,2,N, ,40 00:27.502,75 07:38.377,1820, ,1815, ,0, , , ,3, , , , , , , , , ,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40.0076,-75.1273, ,Philadelphia
101,1920,2017088326,6,67,67301,2017,7,2,1820,18,1,1,0,1,1, , ,N,0,2,7,3,0,1,2,2,N, ,39 57:41.276,75 08:12.502,1840, ,1826,1,1,2,N, ,3,N, , , , , , , , ,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,39.9615,-75.1368, ,Philadelphia
102,1924,2017013239,6,67,67301,2017,1,1,2235,22,3,1,0,1,1, , ,N,0,0,0,3,0,1,2,2,N,N,39 56:44.798,75 11:24.217,2306, ,2258, ,0, , , ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9458,-75.1901, ,Philadelphia
103,1945,2017030320,6,67,67301,2017,3,7,2210,22,3,2,1,1,1, , ,N,0,0,0,3,0,3,5,5,N,N,39 58:45.155,75 12:13.868,2223, ,2217,2,2,3, , ,0,Y, , , , , , , , ,5,4,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9792,-75.2039, ,Philadelphia
104,1965,2017060647,6,67,67301,2017,5,1,1618,16,1,1,0,4,1, , ,N,1,3,0,3,0,0,5,2,N,N,39 57:30.804,75 09:36.205,1630, ,1626,1,1,1,N, ,3,N, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9586,-75.1601, ,Philadelphia
105,1972,2017010645,6,67,67301,2017,1,3,1315,13,1,1,1,8,1, , ,N,1,2,0,3,0,4,5,4,N,N,39 59:16.393,75 07:24.428,1324, ,1318,2,2,4,N, ,3,Y, , , , , , , , ,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,39.9879,-75.1235, ,Philadelphia
106,1990,2017028944,6,67,67301,2017,2,2,2026,20,2,1,0,1,1, , ,N,0,2,0,3,0,1,2,2,N,N,40 03:12.230,75 04:11.955,2034, ,2026, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0534,-75.07, ,Philadelphia
107,2029,2017010600,6,67,67301,2017,1,6,534,5,3,4,5,4,3, , ,N,0,2,3,3,0,2,2,2,N,N,39 58:30.610,75 11:39.143,539, ,535, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,39.9752,-75.1942, ,Philadelphia
108,2048,2017043859,6,67,67301,2017,4,7,2000,20,3,1,0,4,1, , ,N,1,3,0,3,0,1,3,2,N,N,40 02:40.743,75 04:29.305,2040, ,2038, ,0, ,N, ,3, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0447,-75.0748, ,Philadelphia
109,2060,2017051052,6,67,67301,2017,5,4,1001,10,1,1,0,7,2, , ,N,0,0,0,3,0,2,2,1,N,N,40 01:40.862,75 01:25.314,1016, ,1002,2,2,1, , ,0,N, , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.028,-75.0237, ,Philadelphia
110,2061,2017058331,6,67,67301,2017,5,5,45,0,3,1,0,4,1, , ,N,1,3,0,3,0,2,3,9,N, ,39 58:03.829,75 08:31.003,57, ,57,3,2,1, , ,3,Y, , , , , , , , ,9,4,0,0,0,0,4,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,39.9677,-75.1419, ,Philadelphia
111,2070,2017014072,6,67,67301,2017,1,1,2143,21,3,1,0,5,1, , ,N,0,0,0,3,0,2,4,2,N,N,40 01:33.012,75 07:58.218,2152, ,2148, ,0, , , ,0, , , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0258,-75.1328, ,Philadelphia
112,2080,2017041211,6,67,67301,2017,3,6,1810,18,1,1,0,4,1, , ,N,5,2,0,3,0,1,2,2,N, ,40 02:25.631,75 03:56.177,1816, ,1813, ,0, , , ,3, , , , , , , , , ,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0404,-75.0655, ,Philadelphia
113,2084,2017033059,6,67,67301,2017,2,3,1820,18,1,1,0,4,1, , ,N,2,0,0,3,0,0,2,2,N,N,39 59:58.649,75 11:26.101,1822, ,1820,1,1,4,N, ,0,N, , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9996,-75.1905, ,Philadelphia
114,2088,2017021972,6,67,67301,2017,2,3,1209,12,1,2,1,4,1, , ,N,2,3,0,3,0,1,2,2,N, ,40 01:17.796,75 03:27.122,1224, ,1221,1,1,3, , ,3,N, , , , , , , , ,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0216,-75.0575, ,Philadelphia
115,2097,2017050585,6,67,67301,2017,5,6,756,7,1,1,0,7,4, , ,N,0,0,2,3,0,0,2,1,N,N,40 02:59.564,75 00:12.410,839, ,756, ,0, , , ,0, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0487,-75.0015, ,Philadelphia
116,2120,2017014028,6,67,67301,2017,1,3,1135,11,1,2,1,4,1, , ,N,1,3,0,3,0,0,2,3,N,N,39 59:31.030,75 09:49.593,1213, ,1213, ,0, ,N, ,3, , , , , , , , , ,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.992,-75.1638, ,Philadelphia
117,2126,2017013978,6,67,67301,2017,1,2,1900,19,3,1,0,4,1, , ,N,1,3,0,3,0,1,3,2,N,N,40 02:17.106,75 10:14.105,1906, ,1901, ,0, ,N, ,3, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,40.0381,-75.1706, ,Philadelphia
118,2128,2017035817,6,67,67301,2017,3,7,1830,18,4,1,0,7,4, , ,N,0,0,0,3,0,1,1,1,N, ,40 05:39.606,75 01:47.550,1830, ,1830, ,0, , , ,0, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0943,-75.0299, ,Philadelphia
119,2133,2017041321,6,67,67301,2017,4,4,520,5,5,1,0,4,1, , ,N,3,0,0,3,0,3,3,2,N,N,39 56:09.964,75 14:04.264,530, ,523, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,39.9361,-75.2345, ,Philadelphia
120,2136,2017041343,6,67,67301,2017,4,7,135,1,3,1,1,7,3, , ,N,1,2,0,3,0,0,1,1,N,N,40 01:21.660,75 08:12.266,144, ,137,2,2,3,N, ,3,Y, , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0227,-75.1368, ,Philadelphia
121,2154,2017060546,6,67,67301,2017,5,6,730,7,1,1,0,4,1, , ,N,1,0,0,3,0,1,3,2,N,N,40 00:27.577,75 05:59.830,804, ,753, ,0, ,N, ,0, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,40.0077,-75.1, ,Philadelphia
122,2157,2017060704,6,67,67301,2017,5,4,2110,21,3,1,0,5,1, , ,N,0,0,0,3,0,0,2,4,N, ,39 55:08.829,75 14:05.107,2110, ,2110,1,2,6, , ,0,N, , , , , , , , ,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9191,-75.2347, ,Philadelphia
123,2165,2017028875,6,67,67301,2017,2,6,1425,14,1,1,0,5,6, , ,N,0,0,0,3,0,0,1,2,N, ,39 57:11.595,75 08:34.620,1450, ,1435, ,0, , , ,0, , , , , , , , , ,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9532,-75.143, ,Philadelphia
